no;bfs;year;nat_rate_ord;indirect
13318;4023;2008;0;0
13319;4023;2009;6.481481552;0
13320;4024;1991;0;0
13321;4024;1992;8.955224037;0
13322;4024;1993;0;0
13323;4024;1994;0;0
13324;4024;1995;6.756756306;0
13325;4024;1996;2.380952358;0
13326;4024;1997;3.296703577;0
13327;4024;1998;1.923076987;0
13328;4024;1999;7.89473629;0
13329;4024;2000;1.818181753;0
13330;4024;2001;0;0
13331;4024;2002;3.571428776;0
13332;4024;2003;3.478260756;0
13333;4024;2004;9.836065292;0
13334;4024;2005;7.8125;0
13335;4024;2006;3.200000048;0
13336;4024;2007;0.74626863;0
13337;4024;2008;1.379310369;0
13338;4024;2009;7.051282406;0
13339;4026;1991;0;0
13340;4026;1992;0;0
13341;4026;1993;1.363636374;0
13342;4026;1994;0.434782594;0
13343;4026;1995;5.150214672;0
13344;4026;1996;0.881057262;0
13345;4026;1997;0.862068951;0
13346;4026;1998;4.508196354;0
13347;4026;1999;1.408450723;0
13348;4026;2000;1.395348787;0
13349;4026;2001;1.91387558;0
13350;4026;2002;2.575107336;0
13351;4026;2003;2.586206913;0
13352;4026;2004;5.306122303;0
13353;4026;2005;1.612903118;0
13354;4026;2006;0.769230783;0
13355;4026;2007;0.803212821;0
13356;4026;2008;3.614457607;0
13357;4026;2009;1.777777791;0
13358;4027;1991;1.886792421;0
13359;4027;1992;0.636942685;0
13360;4027;1993;0;0
13361;4027;1994;1.18694365;0
13362;4027;1995;1.373626351;0
13363;4027;1996;5.600000381;0
13364;4027;1997;3.191489458;0
13365;4027;1998;1.62601614;0
13366;4027;1999;1.728394985;0
13367;4027;2000;5.949656487;0
13368;4027;2001;1.082251072;0
13369;4027;2002;1.45228219;0
13370;4027;2003;3.49075985;0
13371;4027;2004;2.46679306;0
13372;4027;2005;0.583657563;0
13373;4027;2006;4.059040546;0
13374;4027;2007;1.301115274;0
13375;4027;2008;2.139037371;0
13376;4027;2009;1.180438399;0
13377;4029;1991;0.230946884;0
13378;4029;1992;1.839080453;0
13379;4029;1993;0.459770113;0
13380;4029;1994;0.892857194;0
13381;4029;1995;4.52586174;0
13382;4029;1996;3.440860271;0
13383;4029;1997;7.327586174;0
13384;4029;1998;2.531645536;0
13385;4029;1999;1.033057809;0
13386;4029;2000;2.070393324;0
13387;4029;2001;1.62601614;0
13388;4029;2002;3.307392836;0
13389;4029;2003;1.74757278;0
13390;4029;2004;2.007299185;0
13391;4029;2005;0.170940176;0
13392;4029;2006;3.739837646;0
13393;4029;2007;2.539682627;0
13394;4029;2008;1.954887271;0
13395;4029;2009;0.603318274;0
13396;4030;1991;0;0
13397;4030;1992;0;0
13398;4030;1993;2.247190952;0
13399;4030;1994;0;0
13400;4030;1995;2.173913002;0
13401;4030;1996;0;0
13402;4030;1997;0;0
13403;4030;1998;2.884615421;0
13404;4030;1999;2.586206913;0
13405;4030;2000;6.201550484;0
13406;4030;2001;1.600000024;0
13407;4030;2002;3.125;0
13408;4030;2003;3.16455698;0
13409;4030;2004;1.142857075;0
13410;4030;2005;1.104972363;0
13411;4030;2006;1.463414669;0
13412;4030;2007;4.38596487;0
13413;4030;2008;1.171875;0
13414;4030;2009;3.529412031;0
13415;4032;1991;8.163265228;0
13416;4032;1992;3.571428776;0
13417;4032;1993;0;0
13418;4032;1994;0;0
13419;4032;1995;0;0
13420;4032;1996;1.449275374;0
13421;4032;1997;0;0
13422;4032;1998;0;0
13423;4032;1999;9.345794678;0
13424;4032;2000;5.357142925;0
13425;4032;2001;0;0
13426;4032;2002;2.34375;0
13427;4032;2003;1.408450723;0
13428;4032;2004;0;0
13429;4032;2005;0;0
13430;4032;2006;3.750000238;0
13431;4032;2007;2.339181423;0
13432;4032;2008;3.389830589;0
13433;4032;2009;3.867403507;0
13434;4033;1991;0.555555582;0
13435;4033;1992;1.052631617;0
13436;4033;1993;0.526315808;0
13437;4033;1994;1.546391726;0
13438;4033;1995;2.320185661;0
13439;4033;1996;4.081632614;0
13440;4033;1997;0.90702951;0
13441;4033;1998;0;0
13442;4033;1999;3.171247244;0
13443;4033;2000;2.892561913;0
13444;4033;2001;2.053388119;0
13445;4033;2002;2.434456825;0
13446;4033;2003;2.508960724;0
13447;4033;2004;2.051282167;0
13448;4033;2005;0.325732887;0
13449;4033;2006;5.335365772;0
13450;4033;2007;6.056129932;0
13451;4033;2008;3.244837761;0
13452;4033;2009;2.757619619;0
13453;4038;1991;2.885682583;1
13454;4038;1992;3.083700418;1
13455;4038;1993;1.428571463;1
13456;4038;1994;2.285092592;1
13457;4038;1995;4.585152626;1
13458;4038;1996;5.434782505;1
13459;4038;1997;2.802690506;1
13460;4038;1998;2.780867577;1
13461;4038;1999;1.888888836;1
13462;4038;2000;2.545068979;1
13463;4038;2001;0.93750006;1
13464;4038;2002;4.352030754;1
13465;4038;2003;4.327375412;1
13466;4038;2004;4.268846512;1
13467;4038;2005;5.405405521;1
13468;4038;2006;4.421768665;1
13469;4038;2007;4.563977242;1
13470;4038;2008;7.212317944;1
13471;4038;2009;3.588907003;1
13472;4039;1991;0;0
13473;4039;1992;0;0
13474;4039;1993;0;0
13475;4039;1994;0;0
13476;4039;1995;9.523809433;0
13477;4039;1996;5.172413826;0
13478;4039;1997;7.692307949;0
13479;4039;1998;0;0
13480;4039;1999;0;0
13481;4039;2000;6.172839642;0
13482;4039;2001;0;0
13483;4039;2002;4.347826004;0
13484;4039;2003;1.075268865;0
13485;4039;2004;2.173913002;0
13486;4039;2005;1.111111164;0
13487;4039;2006;0;0
13488;4039;2007;6.862745285;0
13489;4039;2008;0;0
13490;4039;2009;5.454545498;0
13491;4040;1991;1.16040957;0
13492;4040;1992;1.046435595;0
13493;4040;1993;0.384862095;0
13494;4040;1994;1.0625;0
13495;4040;1995;3.881139994;0
13496;4040;1996;1.773049712;0
13497;4040;1997;2.95309782;0
13498;4040;1998;2.400000095;0
13499;4040;1999;2.168021679;0
13500;4040;2000;3.638201237;0
13501;4040;2001;0.895381689;0
13502;4040;2002;3.100775242;0
13503;4040;2003;1.811445117;0
13504;4040;2004;1.697530746;0
13505;4040;2005;1.605839491;0
13506;4040;2006;2.361649752;0
13507;4040;2007;2.008310318;0
13508;4040;2008;2.842809439;0
13509;4040;2009;0.558108985;0
13510;4042;1991;0.486618012;0
13511;4042;1992;0.50505048;0
13512;4042;1993;1.288659811;0
13513;4042;1994;3.674540758;0
13514;4042;1995;4.785894394;0
13515;4042;1996;1.282051325;0
13516;4042;1997;2.307692289;0
13517;4042;1998;3.439153433;0
13518;4042;1999;4.935064793;0
13519;4042;2000;2.843601704;0
13520;4042;2001;3.597122431;0
13521;4042;2002;2.764976978;0
13522;4042;2003;2.625820637;0
13523;4042;2004;1.818181753;0
13524;4042;2005;4.597701073;0
13525;4042;2006;6.445672512;0
13526;4042;2007;1.470588207;0
13527;4042;2008;10.01788902;0
13528;4042;2009;1.666666746;0
13529;4044;1991;0.936329544;0
13530;4044;1992;0.341296911;0
13531;4044;1993;2.337228775;0
13532;4044;1994;0.840336204;0
13533;4044;1995;4.477612019;0
13534;4044;1996;2.702702761;0
13535;4044;1997;3.595890522;0
13536;4044;1998;1.5437392;0
13537;4044;1999;3.214890242;0
13538;4044;2000;3.436988592;0
13539;4044;2001;1.71073103;0
13540;4044;2002;5.120481968;0
13541;4044;2003;3.581661701;0
13542;4044;2004;4.240766048;0
13543;4044;2005;2.294197083;0
13544;4044;2006;2.752293587;0
13545;4044;2007;5.437665939;0
13546;4044;2008;3.355704546;0
13547;4044;2009;2.124834061;0
13548;4045;1991;0.68461889;1
13549;4045;1992;1.551802874;1
13550;4045;1993;1.320754766;1
13551;4045;1994;1.639344215;1
13552;4045;1995;3.464641809;1
13553;4045;1996;3.424657583;1
13554;4045;1997;3.538083553;1
13555;4045;1998;1.122498751;1
13556;4045;1999;1.948669195;1
13557;4045;2000;2.340823889;1
13558;4045;2001;1.766304255;1
13559;4045;2002;3.537117958;1
13560;4045;2003;2.760084867;1
13561;4045;2004;2.637000322;1
13562;4045;2005;1.964715362;1
13563;4045;2006;3.465732098;1
13564;4045;2007;2.675841093;1
13565;4045;2008;3.079777479;1
13566;4045;2009;2.732240438;1
13567;4046;1991;2.702702761;0
13568;4046;1992;4.166666985;0
13569;4046;1993;0;0
13570;4046;1994;0;0
13571;4046;1995;6.818181992;0
13572;4046;1996;0;0
13573;4046;1997;2.380952358;0
13574;4046;1998;0;0
13575;4046;1999;0;0
13576;4046;2000;0;0
13577;4046;2001;2.083333492;0
13578;4046;2002;10.86956501;0
13579;4046;2003;0;0
13580;4046;2004;0;0
13581;4046;2005;4.6875;0
13582;4046;2006;14.2857151;0
13583;4046;2007;1.587301731;0
13584;4046;2008;7.246376514;0
13585;4046;2009;0;0
13586;4048;1991;1.234567881;0
13587;4048;1992;1.162790656;0
13588;4048;1993;1.785714388;0
13589;4048;1994;0;0
13590;4048;1995;2.173913002;0
13591;4048;1996;2.87356329;0
13592;4048;1997;2.547770739;0
13593;4048;1998;0;0
13594;4048;1999;0;0
13595;4048;2000;4.455445766;0
13596;4048;2001;2.727272749;0
13597;4048;2002;3.46320343;0
13598;4048;2003;3.112840414;0
13599;4048;2004;2.447552443;0
13600;4048;2005;2.194357395;0
13601;4048;2006;2.616279125;0
13602;4048;2007;1.791044712;0
13603;4048;2008;1.754385948;0
13604;4048;2009;2.593659878;0
13605;4062;1991;4.13793087;0
13606;4062;1992;1.986755013;0
13607;4062;1993;1.298701286;0
13608;4062;1994;0;0
13609;4062;1995;1.226993799;0
13610;4062;1996;5.357142925;0
13611;4062;1997;0;0
13612;4062;1998;0.48780489;0
13613;4062;1999;2.512562752;0
13614;4062;2000;1.421800852;0
13615;4062;2001;0.858369112;0
13616;4062;2002;1.976284623;0
13617;4062;2003;4;0
13618;4062;2004;0.740740716;0
13619;4062;2005;2.45614028;0
13620;4062;2006;2.341137171;0
13621;4062;2007;3.249097586;0
13622;4062;2008;4.964539051;0
13623;4062;2009;3.40136075;0
13624;4064;1991;0;0
13625;4064;1992;0;0
13626;4064;1993;0;0
13627;4064;1994;0;0
13628;4064;1995;0;0
13629;4064;1996;0;0
13630;4064;1997;0;0
13631;4064;1998;0;0
13632;4064;1999;0;0
13633;4064;2000;0;0
13634;4064;2001;0;0
13635;4064;2002;0;0
13636;4064;2003;0;0
13637;4064;2004;5.128205299;0
13638;4064;2005;0;0
13639;4064;2006;2.56410265;0
13640;4064;2007;0;0
13641;4064;2008;0;0
13642;4064;2009;0;0
13643;4065;1991;0;0
13644;4065;1992;0;0
13645;4065;1993;0;0
13646;4065;1994;0.189393938;0
13647;4065;1995;3.351955414;0
13648;4065;1996;1.291512847;0
13649;4065;1997;0.905797064;0
13650;4065;1998;1.247771859;0
13651;4065;1999;1.773049712;0
13652;4065;2000;1.88356173;0
13653;4065;2001;1.379310369;0
13654;4065;2002;1.029159546;0
13655;4065;2003;4.220779419;0
13656;4065;2004;1.762820601;0
13657;4065;2005;3.317535639;0
13658;4065;2006;4.1860466;0
13659;4065;2007;1.70807445;0
13660;4065;2008;2.365930557;0
13661;4065;2009;2.177294016;0
13662;4067;1991;0;0
13663;4067;1992;0;0
13664;4067;1993;0;0
13665;4067;1994;0;0
13666;4067;1995;0;0
13667;4067;1996;0;0
13668;4067;1997;0;0
13669;4067;1998;0;0
13670;4067;1999;16.66666794;0
13671;4067;2000;0;0
13672;4067;2001;0;0
13673;4067;2002;0;0
13674;4067;2003;0;0
13675;4067;2004;1.785714388;0
13676;4067;2005;0;0
13677;4067;2006;2.98507452;0
13678;4067;2007;8.955224037;0
13679;4067;2008;0;0
13680;4067;2009;0;0
13681;4069;1991;6.666666985;0
13682;4069;1992;0;0
13683;4069;1993;6.666666985;0
13684;4069;1994;0;0
13685;4069;1995;0;0
13686;4069;1996;0;0
13687;4069;1997;0;0
13688;4069;1998;0;0
13689;4069;1999;0;0
13690;4069;2000;0;0
13691;4069;2001;0;0
13692;4069;2002;3.448275805;0
13693;4069;2003;6.896551609;0
13694;4069;2004;0;0
13695;4069;2005;0;0
13696;4069;2006;6.976744652;0
13697;4069;2007;0;0
13698;4069;2008;0;0
13699;4069;2009;0;0
13700;4071;1991;0;0
13701;4071;1992;0;0
13702;4071;1993;0;0
13703;4071;1994;0;0
13704;4071;1995;0;0
13705;4071;1996;0;0
13706;4071;1997;0;0
13707;4071;1998;0;0
13708;4071;1999;0;0
13709;4071;2000;3.030303001;0
13710;4071;2001;0;0
13711;4071;2002;2.083333492;0
13712;4071;2003;2.325581312;0
13713;4071;2004;0;0
13714;4071;2005;0;0
13715;4071;2006;3.448275805;0
13716;4071;2007;1.5625;0
13717;4071;2008;1.587301731;0
13718;4071;2009;0;0
13719;4073;1991;0;0
13720;4073;1992;0;0
13721;4073;1993;0;0
13722;4073;1994;0;0
13723;4073;1995;0;0
13724;4073;1996;0;0
13725;4073;1997;0;0
13726;4073;1998;0;0
13727;4073;1999;0;0
13728;4073;2000;0;0
13729;4073;2001;0;0
13730;4073;2002;0;0
13731;4073;2003;1.818181753;0
13732;4073;2004;1.538461566;0
13733;4073;2005;0;0
13734;4073;2006;0;0
13735;4073;2007;6.578947544;0
13736;4073;2008;2.666666746;0
13737;4073;2009;8;0
13738;4074;1991;0;0
13739;4074;1992;0;0
13740;4074;1993;0;0
13741;4074;1994;0;0
13742;4074;1995;0;0
13743;4074;1996;0;0
13744;4074;1997;0;0
13745;4074;1998;0;0
13746;4074;1999;0;0
13747;4074;2000;0;0
13748;4074;2001;0;0
13749;4074;2002;0;0
13750;4074;2003;8.333333969;0
13751;4074;2004;1.886792421;0
13752;4074;2005;0;0
13753;4074;2006;0;0
13754;4074;2007;0;0
13755;4074;2008;0;0
13756;4074;2009;3.076923132;0
13757;4077;1991;0;0
13758;4077;1992;0;0
13759;4077;1993;0;0
13760;4077;1994;0;0
13761;4077;1995;6.451612473;0
13762;4077;1996;0;0
13763;4077;1997;0;0
13764;4077;1998;0;0
13765;4077;1999;0;0
13766;4077;2000;0;0
13767;4077;2001;2.040816307;0
13768;4077;2002;7.843137741;0
13769;4077;2003;4.615384579;0
13770;4077;2004;0;0
13771;4077;2005;1.388888955;0
13772;4077;2006;1.149425268;0
13773;4077;2007;2.150537729;0
13774;4077;2008;13.13131332;0
13775;4077;2009;1.111111164;0
13776;4079;1991;0;0
13777;4079;1992;0;0
13778;4079;1993;0;0
13779;4079;1994;0;0
13780;4079;1995;0;0
13781;4079;1996;9.090909004;0
13782;4079;1997;0;0
13783;4079;1998;0;0
13784;4079;1999;10.34482765;0
13785;4079;2000;0;0
13786;4079;2001;0;0
13787;4079;2002;10.2564106;0
13788;4079;2003;0;0
13789;4079;2004;7.692307949;0
13790;4079;2005;13.79310322;0
13791;4079;2006;1.724137902;0
13792;4079;2007;0;0
13793;4079;2008;2.040816307;0
13794;4079;2009;2;0
13795;4082;1991;0;1
13796;4082;1992;0.67567569;1
13797;4082;1993;0;1
13798;4082;1994;0.966494799;1
13799;4082;1995;1.204055786;1
13800;4082;1996;1.175742626;1
13801;4082;1997;2.476780176;1
13802;4082;1998;1.556886315;1
13803;4082;1999;2.424942255;1
13804;4082;2000;1.430142999;1
13805;4082;2001;2.066772699;1
13806;4082;2002;1.696606755;1
13807;4082;2003;1.99535954;1
13808;4082;2004;2.678185701;1
13809;4082;2005;2.334943533;1
13810;4082;2006;3.691148758;1
13811;4082;2007;2.980132341;1
13812;4082;2008;3.365906715;1
13813;4082;2009;1.409978271;1
13814;4083;1991;1.49253726;0
13815;4083;1992;0;0
13816;4083;1993;0;0
13817;4083;1994;0;0
13818;4083;1995;1.716738224;0
13819;4083;1996;0.436681241;0
13820;4083;1997;3.982300997;0
13821;4083;1998;0;0
13822;4083;1999;0;0
13823;4083;2000;2.057613134;0
13824;4083;2001;0;0
13825;4083;2002;2.307692289;0
13826;4083;2003;1.967213154;0
13827;4083;2004;1.829268217;0
13828;4083;2005;0.607902765;0
13829;4083;2006;3.7900877;0
13830;4083;2007;3.125;0
13831;4083;2008;2.97297287;0
13832;4083;2009;4.14364624;0
13833;4084;1991;0;0
13834;4084;1992;0;0
13835;4084;1993;0;0
13836;4084;1994;0;0
13837;4084;1995;0;0
13838;4084;1996;0;0
13839;4084;1997;0;0
13840;4084;1998;0;0
13841;4084;1999;0;0
13842;4084;2000;0;0
13843;4084;2001;0;0
13844;4084;2002;0;0
13845;4084;2003;0;0
13846;4084;2004;0;0
13847;4084;2005;0;0
13848;4084;2006;0;0
13849;4084;2007;0;0
13850;4084;2008;0;0
13851;4084;2009;0;0
13852;4091;1991;0;0
13853;4091;1992;0;0
13854;4091;1993;0;0
13855;4091;1994;0;0
13856;4091;1995;3.703703642;0
13857;4091;1996;3.333333492;0
13858;4091;1997;0;0
13859;4091;1998;0;0
13860;4091;1999;0;0
13861;4091;2000;0;0
13862;4091;2001;0;0
13863;4091;2002;0;0
13864;4091;2003;0;0
13865;4091;2004;0;0
13866;4091;2005;0;0
13867;4091;2006;6.666666985;0
13868;4091;2007;7.142857552;0
13869;4091;2008;0;0
13870;4091;2009;7.407407284;0
13871;4092;1991;0.468384057;0
13872;4092;1992;0.464576066;0
13873;4092;1993;0.236406624;0
13874;4092;1994;2.453271151;0
13875;4092;1995;2.200489044;0
13876;4092;1996;2.297460556;0
13877;4092;1997;4;0
13878;4092;1998;1.136363626;0
13879;4092;1999;3.501945257;0
13880;4092;2000;3.585147142;0
13881;4092;2001;1.130653262;0
13882;4092;2002;3.905325413;0
13883;4092;2003;4.617116928;0
13884;4092;2004;2.46085;0
13885;4092;2005;1.993704081;0
13886;4092;2006;5.194805145;0
13887;4092;2007;3.59640336;0
13888;4092;2008;4.162632942;0
13889;4092;2009;4.099142075;0
13890;4093;1991;0;0
13891;4093;1992;0;0
13892;4093;1993;8;0
13893;4093;1994;0;0
13894;4093;1995;7.692307949;0
13895;4093;1996;0;0
13896;4093;1997;0;0
13897;4093;1998;0;0
13898;4093;1999;0;0
13899;4093;2000;3.846153975;0
13900;4093;2001;0;0
13901;4093;2002;0;0
13902;4093;2003;0;0
13903;4093;2004;0;0
13904;4093;2005;0;0
13905;4093;2006;0;0
13906;4093;2007;0;0
13907;4093;2008;9.090909004;0
13908;4093;2009;3.333333492;0
13909;4094;1991;0;0
13910;4094;1992;0;0
13911;4094;1993;0;0
13912;4094;1994;0;0
13913;4094;1995;0;0
13914;4094;1996;0;0
13915;4094;1997;0;0
13916;4094;1998;0;0
13917;4094;1999;0;0
13918;4094;2000;0;0
13919;4094;2001;0;0
13920;4094;2002;9.302325249;0
13921;4094;2003;0;0
13922;4094;2004;0;0
13923;4094;2005;0;0
13924;4094;2006;7.272727013;0
13925;4094;2007;0;0
13926;4094;2008;0;0
13927;4094;2009;0;0
13928;4095;1991;1.176470637;1
13929;4095;1992;0.9009009;1
13930;4095;1993;1.439790606;1
13931;4095;1994;1.743461967;1
13932;4095;1995;5.795314312;1
13933;4095;1996;3.128911257;1
13934;4095;1997;2.9831388;1
13935;4095;1998;3.381014347;1
13936;4095;1999;2.423469305;1
13937;4095;2000;1.164144397;1
13938;4095;2001;2.954048157;1
13939;4095;2002;3.66108799;1
13940;4095;2003;2.613065481;1
13941;4095;2004;3.371869087;1
13942;4095;2005;2.181818247;1
13943;4095;2006;5.508474827;1
13944;4095;2007;4.03433466;1
13945;4095;2008;2.666666746;1
13946;4095;2009;0.333333343;1
13947;4100;1991;0.67567569;0
13948;4100;1992;1.273885369;0
13949;4100;1993;1.219512105;0
13950;4100;1994;1.226993799;0
13951;4100;1995;1.570680499;0
13952;4100;1996;8.333333969;0
13953;4100;1997;2.10084033;0
13954;4100;1998;3.734440088;0
13955;4100;1999;0.796812773;0
13956;4100;2000;1.858736038;0
13957;4100;2001;0;0
13958;4100;2002;1.486988783;0
13959;4100;2003;5.454545498;0
13960;4100;2004;6.040268421;0
13961;4100;2005;0.647249222;0
13962;4100;2006;6.948640347;0
13963;4100;2007;1.764706016;0
13964;4100;2008;0.859598815;0
13965;4100;2009;2.272727251;0
13966;4104;1991;3.296703577;0
13967;4104;1992;2.325581312;0
13968;4104;1993;0;0
13969;4104;1994;1.041666746;0
13970;4104;1995;3.305784941;0
13971;4104;1996;0.847457647;0
13972;4104;1997;1.587301731;0
13973;4104;1998;2.34375;0
13974;4104;1999;0;0
13975;4104;2000;1.265822768;0
13976;4104;2001;1.657458544;0
13977;4104;2002;2.127659559;0
13978;4104;2003;0.549450576;0
13979;4104;2004;0.518134713;0
13980;4104;2005;2.673796654;0
13981;4104;2006;4.255319118;0
13982;4104;2007;2.732240438;0
13983;4104;2008;2.116402149;0
13984;4104;2009;0.990099013;0
13985;4105;1991;0;0
13986;4105;1992;0;0
13987;4105;1993;0;0
13988;4105;1994;0;0
13989;4105;1995;0;0
13990;4105;1996;0;0
13991;4105;1997;0;0
13992;4105;1998;0;0
13993;4105;1999;0;0
13994;4105;2000;0;0
13995;4105;2001;0;0
13996;4105;2002;0;0
13997;4105;2003;0;0
13998;4105;2004;0;0
13999;4105;2005;0;0
14000;4105;2006;0;0
14001;4105;2007;0;0
14002;4105;2008;0;0
14003;4105;2009;0;0
14004;4106;1991;0;0
14005;4106;1992;0;0
14006;4106;1993;0;0
14007;4106;1994;0;0
14008;4106;1995;0;0
14009;4106;1996;20;0
14010;4106;1997;0;0
14011;4106;1998;0;0
14012;4106;1999;0;0
14013;4106;2000;8.333333969;0
14014;4106;2001;0;0
14015;4106;2002;7.692307949;0
14016;4106;2003;0;0
14017;4106;2004;0;0
14018;4106;2005;0;0
14019;4106;2006;0;0
14020;4106;2007;0;0
14021;4106;2008;0;0
14022;4106;2009;0;0
14023;4110;1991;0;0
14024;4110;1992;0;0
14025;4110;1993;0;0
14026;4110;1994;0;0
14027;4110;1995;8;0
14028;4110;1996;0;0
14029;4110;1997;11.11111164;0
14030;4110;1998;0;0
14031;4110;1999;0;0
14032;4110;2000;5.882352829;0
14033;4110;2001;0;0
14034;4110;2002;11.11111164;0
14035;4110;2003;0;0
14036;4110;2004;15.00000095;0
14037;4110;2005;0;0
14038;4110;2006;6.25;0
14039;4110;2007;0;0
14040;4110;2008;0;0
14041;4110;2009;0;0
14042;4112;1991;0;0
14043;4112;1992;0;0
14044;4112;1993;0;0
14045;4112;1994;0;0
14046;4112;1995;0;0
14047;4112;1996;0;0
14048;4112;1997;0;0
14049;4112;1998;0;0
14050;4112;1999;7.692307949;0
14051;4112;2000;0;0
14052;4112;2001;0;0
14053;4112;2002;0;0
14054;4112;2003;0;0
14055;4112;2004;14.2857151;0
14056;4112;2005;0;0
14057;4112;2006;4;0
14058;4112;2007;25;0
14059;4112;2008;13.04347801;0
14060;4112;2009;0;0
14061;4120;1991;0;0
14062;4120;1992;1.408450723;0
14063;4120;1993;0;0
14064;4120;1994;2.531645536;0
14065;4120;1995;6.410256863;0
14066;4120;1996;1.25;0
14067;4120;1997;11.76470566;0
14068;4120;1998;2.247190952;0
14069;4120;1999;4.301075459;0
14070;4120;2000;3.061224461;0
14071;4120;2001;1.136363626;0
14072;4120;2002;6.410256863;0
14073;4120;2003;5.063291073;0
14074;4120;2004;3.703703642;0
14075;4120;2005;8.13953495;0
14076;4120;2006;6.976744652;0
14077;4120;2007;9.638553619;0
14078;4120;2008;7.407407284;0
14079;4120;2009;2.298850536;0
14080;4121;1991;10;0
14081;4121;1992;0;0
14082;4121;1993;1.538461566;0
14083;4121;1994;0;0
14084;4121;1995;1.5625;0
14085;4121;1996;0;0
14086;4121;1997;1.315789461;0
14087;4121;1998;0;0
14088;4121;1999;0;0
14089;4121;2000;0;0
14090;4121;2001;0.961538494;0
14091;4121;2002;0;0
14092;4121;2003;0;0
14093;4121;2004;2.205882311;0
14094;4121;2005;0;0
14095;4121;2006;16.30434799;0
14096;4121;2007;4;0
14097;4121;2008;10.85714245;0
14098;4121;2009;3.243243217;0
14099;4122;1991;3.773584843;0
14100;4122;1992;2.083333492;0
14101;4122;1993;6.122448921;0
14102;4122;1994;0;0
14103;4122;1995;9.75609684;0
14104;4122;1996;0;0
14105;4122;1997;0;0
14106;4122;1998;0;0
14107;4122;1999;0;0
14108;4122;2000;0;0
14109;4122;2001;0;0
14110;4122;2002;5.55555582;0
14111;4122;2003;1.694915295;0
14112;4122;2004;0;0
14113;4122;2005;1.515151501;0
14114;4122;2006;2.941176414;0
14115;4122;2007;0;0
14116;4122;2008;1.369863033;0
14117;4122;2009;0;0
14118;4123;1991;0;1
14119;4123;1992;0.583430588;1
14120;4123;1993;1.21506691;1
14121;4123;1994;1.189060569;1
14122;4123;1995;3.259603977;1
14123;4123;1996;2.317497253;1
14124;4123;1997;1.465201497;1
14125;4123;1998;1.438848972;1
14126;4123;1999;4.946996689;1
14127;4123;2000;2.517162561;1
14128;4123;2001;2.243589878;1
14129;4123;2002;6.414300919;1
14130;4123;2003;5.943691254;1
14131;4123;2004;2.257114887;1
14132;4123;2005;2.157598495;1
14133;4123;2006;6.781193733;1
14134;4123;2007;4.701627254;1
14135;4123;2008;6.887298584;1
14136;4123;2009;6.198723793;1
14137;4131;1991;0;0
14138;4131;1992;0;0
14139;4131;1993;0;0
14140;4131;1994;0;0
14141;4131;1995;0;0
14142;4131;1996;0;0
14143;4131;1997;0;0
14144;4131;1998;0;0
14145;4131;1999;1.136363626;0
14146;4131;2000;0;0
14147;4131;2001;0;0
14148;4131;2002;10.34482765;0
14149;4131;2003;2.061855555;0
14150;4131;2004;0;0
14151;4131;2005;5.825242996;0
14152;4131;2006;9.090909004;0
14153;4131;2007;0;0
14154;4131;2008;6.306306362;0
14155;4131;2009;0;0
14156;4132;1991;0;0
14157;4132;1992;0;0
14158;4132;1993;0;0
14159;4132;1994;0;0
14160;4132;1995;0;0
14161;4132;1996;6.666666985;0
14162;4132;1997;0;0
14163;4132;1998;0;0
14164;4132;1999;2.083333492;0
14165;4132;2000;9.090909004;0
14166;4132;2001;0;0
14167;4132;2002;8.333333969;0
14168;4132;2003;0;0
14169;4132;2004;11.11111164;0
14170;4132;2005;2.173913002;0
14171;4132;2006;21.4285717;0
14172;4132;2007;0;0
14173;4132;2008;0;0
14174;4132;2009;2.380952358;0
14175;4134;1991;0;0
14176;4134;1992;0;0
14177;4134;1993;0;0
14178;4134;1994;3.921568871;0
14179;4134;1995;2.040816307;0
14180;4134;1996;0;0
14181;4134;1997;3.448275805;0
14182;4134;1998;3.225806236;0
14183;4134;1999;0;0
14184;4134;2000;0;0
14185;4134;2001;0;0
14186;4134;2002;0;0
14187;4134;2003;0;0
14188;4134;2004;0;0
14189;4134;2005;1.136363626;0
14190;4134;2006;0;0
14191;4134;2007;0;0
14192;4134;2008;9.090909004;0
14193;4134;2009;0;0
14194;4135;1991;0;0
14195;4135;1992;3.947368145;0
14196;4135;1993;0;0
14197;4135;1994;0;0
14198;4135;1995;0;0
14199;4135;1996;1.923076987;0
14200;4135;1997;0.943396211;0
14201;4135;1998;3.508771896;0
14202;4135;1999;0;0
14203;4135;2000;1.62601614;0
14204;4135;2001;0;0
14205;4135;2002;5.147058964;0
14206;4135;2003;0;0
14207;4135;2004;1.935483932;0
14208;4135;2005;0.657894731;0
14209;4135;2006;4.575163364;0
14210;4135;2007;0.653594792;0
14211;4135;2008;0.694444478;0
14212;4135;2009;0;0
14213;4137;1991;0;0
14214;4137;1992;0;0
14215;4137;1993;0;0
14216;4137;1994;0;0
14217;4137;1995;0;0
14218;4137;1996;0;0
14219;4137;1997;0;0
14220;4137;1998;0;0
14221;4137;1999;0;0
14222;4137;2000;0;0
14223;4137;2001;0;0
14224;4137;2002;0;0
14225;4137;2003;6.666666985;0
14226;4137;2004;0;0
14227;4137;2005;0;0
14228;4137;2006;0;0
14229;4137;2007;0;0
14230;4137;2008;0;0
14231;4137;2009;5.263157845;0
14232;4143;1991;22.22222328;0
